<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;log parameters
b06f3767f8adb40e883a49c75633b82e;GLO;SSP5-Base-2050;b06f3767f8adb40e883a49c75633b82e;market for avocado;avocado;kilogram;0.7093426534635429;0.0006135414058457385;0.0014728638057125375;1.753516535495745e-09;1.0459776079477122e-08;2.6722590822002626e-06;0.04057736695756514;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";
203449e2f4a62d5e07e1ead9daff6c3d;GLO;SSP5-Base-2050;203449e2f4a62d5e07e1ead9daff6c3d;market for fluorescent whitening agent, distyrylbiphenyl type;fluorescent whitening agent, distyrylbiphenyl type;kilogram;4.855137772287033;0.0006707643902736819;0.0006396910700022136;1.8172689091048898e-09;9.995110202627023e-08;5.511510412565031e-05;2.9053265721859516;;;
8e2bb99b8f164563861ed931b6a60a45;World;SSP5-Base-2050;8e2bb99b8f164563861ed931b6a60a45;market for cement, unspecified;cement, unspecified;kilogram;0.22090369607901056;0.00027196998448334765;0.0003913478242975258;1.1008846832253007e-09;2.931414667178356e-09;1.1834961920541175e-06;0.02513077993579689;;;
7122956c7ead2ed4afa9e9321cb27116;GLO;SSP5-Base-2050;7122956c7ead2ed4afa9e9321cb27116;market for maleic hydrazide;maleic hydrazide;kilogram;3.284131368798721;0.020769372465247384;0.010240153104982632;5.5362142090555156e-08;3.1326908205202596e-08;1.3060537210841274e-05;0.8984844274540036;;;
d64c24a68a27315bf3c457f8457bdcd0;GLO;SSP5-Base-2050;d64c24a68a27315bf3c457f8457bdcd0;market for alpha-picoline;alpha-picoline;kilogram;1.3607080210215465;0.0012707333479744821;0.009953702277624729;1.4483868129705523e-08;1.6042202614046255e-08;7.111747931587666e-06;0.749243359183646;;;
12a471f5d5d497210a37edb01fb90936;GLO;SSP5-Base-2050;12a471f5d5d497210a37edb01fb90936;market for hexane;hexane;kilogram;0.3245124609123403;0.0004152407783679982;0.003701184416078347;1.3868982923107742e-09;3.7186819160126926e-09;1.6116420255298187e-06;0.39713256322557094;;;
bc3b311995961937a737c7e2a93d9f3d;GLO;SSP5-Base-2050;bc3b311995961937a737c7e2a93d9f3d;market for oil storage, 3000l;oil storage, 3000l;unit;2984.023183618243;10.582683786685664;1.4669846611305986;5.63657795705911e-06;8.991674353636346e-06;0.010584202168421675;139.15125363601481;;;
2849c78852521ffd8f724438423dd19e;GLO;SSP5-Base-2050;2849c78852521ffd8f724438423dd19e;market for p-nitrophenol;p-nitrophenol;kilogram;1.3121637583522099;0.0012474606633130288;0.00803434334139522;7.4414586520679e-09;1.3441020811443413e-08;6.167691259590101e-06;0.564645803366546;;;
1f4debd8c2b5365631a4f1b5ef851db1;GLO;SSP5-Base-2050;1f4debd8c2b5365631a4f1b5ef851db1;market for copper oxide;copper oxide;kilogram;7.804346670623044;0.03380208142854342;0.009477090589801906;9.27827441236487e-08;1.7662702877626454e-07;0.0001769831622849378;0.6495934371920415;;;
c1baf154dbe98c2a3cdb2dc2971b8c13;GLO;SSP5-Base-2050;c1baf154dbe98c2a3cdb2dc2971b8c13;market for boron trifluoride;boron trifluoride;kilogram;2.771974555148309;0.01132609888284247;0.009374650763549867;1.9958291510112254e-08;2.174681731133775e-08;1.5137474199381836e-05;4.065270824607413;;;
18912be932c525aaffd980977a964693;GLO;SSP5-Base-2050;18912be932c525aaffd980977a964693;market for trawler, steel;trawler, steel;kilogram;1.7749484013360939;0.022377835695000483;0.008403562698463521;9.265018454295407e-09;1.1878231691372306e-08;1.579312828765899e-05;0.272896473539066;;;
a476c90dca829eb53ef9dc4d5f554c6b;RoW;SSP5-Base-2050;a476c90dca829eb53ef9dc4d5f554c6b;market for sawnwood, softwood, dried (u=20%), planed;sawnwood, softwood, dried (u=20%), planed;cubic meter;111.64338171768568;0.11998057749733626;0.3318322004833174;6.183412134783883e-07;8.812554120846335e-06;0.0002557269747409535;4.8876205681121165;;;
4d5473bbb237606275ad372ddedf037f;GLO;SSP5-Base-2050;4d5473bbb237606275ad372ddedf037f;market for copper scrap, sorted, pressed;copper scrap, sorted, pressed;kilogram;0.12657212074309687;7.693859340967844e-05;0.00012526770710791454;1.1846737726163595e-10;2.2732419481410545e-10;9.763297792194218e-08;0.004570629923330164;;;
2a9953c9a11852fbaf7dbf1b0e226b20;GLO;SSP5-Base-2050;2a9953c9a11852fbaf7dbf1b0e226b20;market for aircraft, passenger, very short haul;aircraft, passenger, very short haul;unit;523644.69040762825;2287.716227735751;28416.25565319247;0.01107929032526649;0.01034878826231185;5.137575077213973;848555.4936702444;;;
d5e7f4987456179e131351d981678ae4;GLO;SSP5-Base-2050;d5e7f4987456179e131351d981678ae4;market for heat and power co-generation unit, 1MW electrical, common components for heat+electricity;heat and power co-generation unit, 1MW electrical, common components for heat+electricity;unit;128617.73797688709;403.01005558806116;152.98013729058522;0.0010684925374707735;0.0009595342691491669;0.6581389699469662;14454.962903028114;;;
e9fb183d858ec05ae6951d025f16351d;GLO;SSP5-Base-2050;e9fb183d858ec05ae6951d025f16351d;market for port facilities;port facilities;unit;19185376138.330162;32914346.39781875;42369210.003286496;1991.2297124608845;373.21423142141646;153946.2632872432;4371465230.872078;;;
36e70f6b29ea4eef07395a67c794e6e2;GLO;SSP5-Base-2050;36e70f6b29ea4eef07395a67c794e6e2;market for resistor, auxilliaries and energy use;resistor, auxilliaries and energy use;kilogram;3.9138346343347377;0.06782536487740379;0.013377547729627728;2.6016032659163487e-07;7.059676296896796e-08;3.2629306104389925e-05;0.9291732963455275;;;
5a167ccac14e2f430d93a51ef0a2613b;RoW;SSP5-Base-2050;5a167ccac14e2f430d93a51ef0a2613b;market for cottonseed, organic;cottonseed, organic;kilogram;0.1326128992430039;8.025729345551903e-05;0.00013771505175054336;1.189828730616176e-10;2.2337306200654616e-08;4.4425768608676816e-07;0.005051107606674485;;;
c0f67ff20334a36d326b2281fa72d3ea;GLO;SSP5-Base-2050;c0f67ff20334a36d326b2281fa72d3ea;market for packaging glass sorting facility;packaging glass sorting facility;unit;28240757.407849453;9212.965301647622;6917.932666675633;0.012151922476614941;0.015097995627426516;12.45251729432412;238487.9300117521;;;
6bbb367fa3e03a1a151f4277a6fd81ae;GLO;SSP5-Base-2050;6bbb367fa3e03a1a151f4277a6fd81ae;market for perfluoropentane;perfluoropentane;kilogram;2.5366403328525733;0.011946982824356273;0.02087665934715005;3.541021368420289e-08;5.9304062725435524e-08;2.66498372448363e-05;3.6592102805742006;;;
af3eb9c0084ad1a3c230675bdf7cc891;GLO;SSP5-Base-2050;af3eb9c0084ad1a3c230675bdf7cc891;market for indolylbutyric acid;indolylbutyric acid;kilogram;3.374904565806045;0.007381847116016882;0.011699509938657416;5.186135237924014e-08;3.3636404607735956e-08;1.75168553201068e-05;0.9273284542695264;;;
9e8b20a3718220690fb65a3b2ce93625;RoW;SSP5-Base-2050;9e8b20a3718220690fb65a3b2ce93625;market for lightweight concrete block, expanded perlite;lightweight concrete block, expanded perlite;kilogram;0.30976499933854157;0.0018502645024022326;0.007528641395078897;2.536213249670388e-09;5.895197845232652e-09;2.846817469121253e-06;0.05835930227786556;;;
4dd0bf5ba6e2c346c9bc8504919a78af;GLO;SSP5-Base-2050;4dd0bf5ba6e2c346c9bc8504919a78af;market for mini CHP plant, components for electricity only;mini CHP plant, components for electricity only;unit;281.21736418299304;4.942096947652227;1.3954319073732269;4.604007315721017e-06;4.423373818916008e-06;0.003132007316879856;74.66078323959374;;;
f2828c74472a65557f25bd054c02fc01;GLO;SSP5-Base-2050;f2828c74472a65557f25bd054c02fc01;market for zinc sulfide;zinc sulfide;kilogram;2.1250968419810254;0.0028226896011457835;0.007484655530334141;1.4335454723307792e-08;2.6086973298416995e-08;3.038657325010089e-05;0.21809147482757818;;;
77318fef8020d835fd3052d242959c7d;GLO;SSP5-Base-2050;77318fef8020d835fd3052d242959c7d;market for diphenylether-compound;diphenylether-compound;kilogram;5.120189925151127;0.026691392425229492;0.014597190071098581;7.890159427782938e-08;8.805395091627759e-08;4.342618941670433e-05;1.7931187017890409;;;
5a07b5c0a0c70e0c2725623d538d4aa1;GLO;SSP5-Base-2050;5a07b5c0a0c70e0c2725623d538d4aa1;market for uranium, enriched 4%, in fuel element for light water reactor;uranium, enriched 4%, in fuel element for light water reactor;kilogram;753.2879531975825;4.244569588321019;2.2217903184236745;0.07163642696132291;1.0921666637806046e-05;0.018877144612620134;239.40936171158958;;;
4644b33e432d216ad9539c04cb879a11;GLO;SSP5-Base-2050;4644b33e432d216ad9539c04cb879a11;market for ethanol, without water, in 99.7% solution state, from fermentation;ethanol, without water, in 99.7% solution state, from fermentation;kilogram;0.7040208711849401;0.0032664324998202847;0.0018105158407032773;2.3928747057671157e-09;2.7482577339213795e-08;5.957653653746158e-06;0.08325094528127897;;;
9a3b9e0336034fdd81ff4bd1835e5f34;GLO;SSP5-Base-2050;9a3b9e0336034fdd81ff4bd1835e5f34;market for wind turbine, 2.3MW, onshore;wind turbine, 2.3MW, onshore;unit;14293412.58472583;4551.738520008945;3829.617480410033;0.006128330054162635;0.008942262734937836;7.113576438419451;141200.09450805094;;;
83fda3cac6a5669a5091e0815e8dc80f;GLO;SSP5-Base-2050;83fda3cac6a5669a5091e0815e8dc80f;market for yogurt, from cow milk;yogurt, from cow milk;kilogram;1.8653576448744578;0.01373435824744505;0.0017747789625739013;5.6831748019424895e-09;8.298395195841449e-08;4.155407371063412e-06;0.07392770270350191;;;
74a929b0135bb6e0c869c86f6eb5d379;GLO;SSP5-Base-2050;74a929b0135bb6e0c869c86f6eb5d379;market for frit, for ceramic tile;frit, for ceramic tile;kilogram;1.2733312468535376;0.013504806146611608;0.003033879656229343;1.0274973448593197e-08;7.601869481335433e-09;4.6856333224598805e-06;0.23147556551633922;;;
75dc962c3bf17421addb30e1ce3538e1;GLO;SSP5-Base-2050;75dc962c3bf17421addb30e1ce3538e1;market for battery cell, Li-ion, NMC111;battery cell, Li-ion, NMC111;kilogram;60.34565343862056;0.4397051767812079;1.9765615857285983;1.1135383305537382e-06;1.1350992195171962e-07;8.545429407546256e-05;3.3494263387721244;;;
98edbeaa8a7c627fc438e34142c8c9ac;GLO;SSP5-Base-2050;98edbeaa8a7c627fc438e34142c8c9ac;market for polysulfone;polysulfone;kilogram;2.859564228845728;0.08506595682725063;0.019775555992372424;3.776595796875461e-08;2.8614961609293738e-08;1.416890686748322e-05;1.3966957234649267;;;
c1165e9f75e6558fb56158799839882a;RoW;SSP5-Base-2050;c1165e9f75e6558fb56158799839882a;market for cottonseed;cottonseed;kilogram;0.2559257512432166;0.00037608281689064006;0.0008332063977758604;9.901170485644706e-10;8.831355782259447e-09;1.6986427410279649e-06;0.029487664855325592;;;
9baa0c28069216dd300d0095910cf03f;RoW;SSP5-Base-2050;9baa0c28069216dd300d0095910cf03f;market for acrylic acid;acrylic acid;kilogram;0.49376251273872385;0.0006826382267803215;0.0057178999130042115;5.074863374830636e-09;7.845694234587826e-09;3.3045880178474333e-06;0.41136963966188633;;;
89834bea4e77c7c027cf002361948441;GLO;SSP5-Base-2050;89834bea4e77c7c027cf002361948441;market for sodium pyrophosphate;sodium pyrophosphate;kilogram;4.829368534806355;0.002372358589053303;0.00919515870366416;9.631186490641338e-09;1.5830044385655644e-08;1.1296321954883177e-05;0.1422763312043913;;;
a280ff53735f94cb6f820bd91197fa4a;GLO;SSP5-Base-2050;a280ff53735f94cb6f820bd91197fa4a;market for thulium oxide;thulium oxide;kilogram;751.8415397246351;79.82954019915125;84.85779114636716;0.007340671131848028;1.0300350088828005e-05;0.004188364674515667;289.03850426968324;;;
4f5f772cf9ed96500c00aea40e19977e;GLO;SSP5-Base-2050;4f5f772cf9ed96500c00aea40e19977e;market for electric connector, peripheral type buss;electric connector, peripheral type buss;kilogram;22.66607588590673;0.037223397012477094;0.013918982689115499;7.401370337942182e-08;5.554899124558847e-08;4.694488936421247e-05;0.6820126774123807;;;
ae4a4b286baf64e432ec0ac447f8bb19;RoW;SSP5-Base-2050;ae4a4b286baf64e432ec0ac447f8bb19;market for chlorine dioxide;chlorine dioxide;kilogram;3.8241507626051696;0.025545621318548414;0.004527813734787612;1.1143556532838378e-07;2.86522458437566e-08;1.7591046317231444e-05;0.34910945160855716;;;
99facf178739e8ef54f60a392318a754;GLO;SSP5-Base-2050;99facf178739e8ef54f60a392318a754;market for scrap preparation facility;scrap preparation facility;unit;94272459.19793832;28486.684633957004;25390.87521183658;0.06715379830280122;0.10093284156853227;66.83796463383995;688716.1882600803;;;
3e23320272f13769aa8bb00e44e21c6e;GLO;SSP5-Base-2050;3e23320272f13769aa8bb00e44e21c6e;market for furnace, logs, average storage area, 100kW;furnace, logs, average storage area, 100kW;unit;9243.198421499896;22.348873458634934;8.560293697399754;1.6202906971684796e-05;1.8031500707659678e-05;0.017236344246954978;333.8326033880454;;;
3b91748385324727cd119199cb5e2c75;GLO;SSP5-Base-2050;3b91748385324727cd119199cb5e2c75;market for fraction 8 from naphtha separation;fraction 8 from naphtha separation;kilogram;0.5755104542608496;0.0006940306158548797;0.0059476079684436505;2.2599753462226632e-09;5.977794786550531e-09;2.5861726912096754e-06;0.6366630958894393;;;
8e1d2ea4347c2bfc3d4361bbe8590b3b;GLO;SSP5-Base-2050;8e1d2ea4347c2bfc3d4361bbe8590b3b;market for aircraft, passenger, medium haul;aircraft, passenger, medium haul;unit;711618.2586600829;3106.216425610308;38580.55119441658;0.015103060397156361;0.01404051657454798;6.9772638311542305;1146951.8554466723;;;
0890915c95f79fa6a7f1c6a7843c30cb;RoW;SSP5-Base-2050;0890915c95f79fa6a7f1c6a7843c30cb;market for formic acid;formic acid;kilogram;0.8095238980072605;0.0012602817688247988;0.003516208734459592;2.4287089944899607e-08;1.350516227696491e-08;6.479667908941883e-06;0.3855412425860954;;;
2d84b375d597e8610215031178e3992a;RoW;SSP5-Base-2050;2d84b375d597e8610215031178e3992a;market for ammonium carbonate;ammonium carbonate;kilogram;0.7246113699381865;0.0008146264369479548;0.0013329471172663404;6.9507090164467655e-09;8.43586572341692e-09;3.819155977949129e-06;0.13832997790216905;;;
4b996bcd1f356b41865616e8439b2333;GLO;SSP5-Base-2050;4b996bcd1f356b41865616e8439b2333;market for carrot seed, Swiss integrated production, at farm;carrot seed, Swiss integrated production, at farm;kilogram;1.5268203380642869;0.0016280053886797092;0.002965333176147191;3.873992853596936e-09;5.606462270897643e-08;3.84500974457478e-06;0.1389871391006721;;;
f43a560fc8a59cd824517f85afc6655e;RoW;SSP5-Base-2050;f43a560fc8a59cd824517f85afc6655e;market for tubular particleboard;tubular particleboard;cubic meter;136.40760727712703;0.18600347868475045;0.30320018067328836;5.428259703082435e-07;3.013963087196907e-06;0.00042188142884244445;16.384066817467012;;;
5298254fa3c87afd6b7e4e8dd48f1635;GLO;SSP5-Base-2050;5298254fa3c87afd6b7e4e8dd48f1635;market for zirconium oxide;zirconium oxide;kilogram;3.001454612923227;0.03999858183375905;0.007796189730123357;3.5428398246083856e-08;1.9936418960750517e-08;6.689494437946013e-06;0.7899271353243;;;
612a9183c7bac2685fb87a699974c8aa;GLO;SSP5-Base-2050;612a9183c7bac2685fb87a699974c8aa;market for helium;helium;kilogram;1.8209029932628702;0.005065115107016299;0.03645349989928985;3.318227907109271e-08;3.572804295198887e-08;1.5087838973785755e-05;5.420917592630786;;;
2f509df8e5e4d5702ca6da6967c537a7;RoW;SSP5-Base-2050;2f509df8e5e4d5702ca6da6967c537a7;market for hydrogen sulfide;hydrogen sulfide;kilogram;0.48337530799209844;0.0006868359817608147;0.0012389696377606194;4.184710971506906e-09;7.0764949729003296e-09;5.068744181570012e-06;0.09157353363325599;;;
dd6080dffcde415824d686fdfcfa0423;GLO;SSP5-Base-2050;dd6080dffcde415824d686fdfcfa0423;market for train, passenger, regional;train, passenger, regional;unit;380697.7343938146;2631.919906551566;669.6916033663233;0.003880537416141761;0.0034665488605417037;3.146039305643951;51247.97380252158;;;
1bfdaa44ca73a2382a97c4f4d3f6f688;GLO;SSP5-Base-2050;1bfdaa44ca73a2382a97c4f4d3f6f688;market for brass removed by turning, primarily roughing, conventional;brass removed by turning, primarily roughing, conventional;kilogram;14.362957485211957;0.20606465272683364;0.46123494109444607;8.997552324697321e-08;1.6529329392830933e-07;0.0001670597178016375;0.7018721805420614;;;
c7b7495089151d927d7fe6f2ec53532d;GLO;SSP5-Base-2050;c7b7495089151d927d7fe6f2ec53532d;market for butyldiglycol acetate;butyldiglycol acetate;kilogram;1.139316433391547;0.0015419324040963798;0.007542604342176061;1.9650053359723134e-08;1.303840015361805e-08;5.994600651944548e-06;0.6207161159210176;;;
7d3d427debf6a6a6fbf97ae9d7aea22a;GLO;SSP5-Base-2050;7d3d427debf6a6a6fbf97ae9d7aea22a;market for lanthanum-cerium oxide;lanthanum-cerium oxide;kilogram;10.16251401117308;0.3715079810703631;2.8576298458772333;0.00013465929740848778;1.1079248939020062e-07;9.58690658925596e-05;1195.4028042053565;;;
1548660cbdd613eab4b00ddbd388c490;GLO;SSP5-Base-2050;1548660cbdd613eab4b00ddbd388c490;market for glass wool mat;glass wool mat;kilogram;1.233260183572352;0.008073776510177133;0.010525109946877128;2.4493838037590272e-08;1.0045160144872578e-08;5.568705070020214e-06;0.19557101874761562;;;
