;location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters
1fbc88cded34f545b4ba4774e678480a;GLO;SSP1-PkBudg500-2030;1fbc88cded34f545b4ba4774e678480a;market for zucchini;zucchini;kilogram;0.0013255559464062116;3.1338800505945807e-09;2.7282770904874175e-09;7.916152218647275e-07;0.025992629221942586;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
ce9c73d41fe6b1646b49bb5e24dae619;RoW;SSP1-PkBudg500-2030;ce9c73d41fe6b1646b49bb5e24dae619;market for cement, CEM II/A;cement, CEM II/A;kilogram;0.0005405996476212029;4.804584225903893e-09;2.6476064776600324e-09;1.0916412459618625e-06;0.0242382968062526;;True;
6c4431bcd798012add1f8a3d6b6cbf2b;RoW;SSP1-PkBudg500-2030;6c4431bcd798012add1f8a3d6b6cbf2b;market for lightweight concrete block, expanded clay;lightweight concrete block, expanded clay;kilogram;0.00044568736143952295;3.6906863134962605e-09;2.2103395832201097e-09;1.1222303218498534e-06;0.01881630934179588;;;
146f99563cc78369845751a9b5591099;GLO;SSP1-PkBudg500-2030;146f99563cc78369845751a9b5591099;market for beryllium hydroxide;beryllium hydroxide;kilogram;0.03102410917198306;7.637662817494762e-07;7.089650139530928e-08;3.203810824631329e-05;5.746686392381404;;;
a947a6fbd36a6d46728f905616a73842;GLO;SSP1-PkBudg500-2030;a947a6fbd36a6d46728f905616a73842;market for zirconium tetrachloride;zirconium tetrachloride;kilogram;0.007790737301084517;0.00013459005172157093;3.682682308793888e-08;3.184620642708852e-05;0.7434232623428729;;;
07aa609c1736d7750e6fc4836d6b3726;GLO;SSP1-PkBudg500-2030;07aa609c1736d7750e6fc4836d6b3726;market for sugar, from sugar beet;sugar, from sugar beet;kilogram;0.000979317244220498;1.040771515124579e-08;9.475107292235868e-09;1.9664256918272637e-06;0.03800694998801572;;;
f26da46ccc05775ce0a71c6a5a75acc9;GLO;SSP1-PkBudg500-2030;f26da46ccc05775ce0a71c6a5a75acc9;market for solder, bar, Sn63Pb37, for electronics industry;solder, bar, Sn63Pb37, for electronics industry;kilogram;0.013400430940426346;2.609524577992566e-07;4.990905995637403e-08;0.00013044985103198787;1.564262034650746;;;
430946426bae97a879911b51001ce6e3;RoW;SSP1-PkBudg500-2030;430946426bae97a879911b51001ce6e3;market for adiponitrile;adiponitrile;kilogram;0.014202065653825523;2.793895231323581e-08;1.4665473880085201e-08;6.51759368635073e-06;0.7470467558667292;;;
db1891062e32e3ef010d13d2619c7ba3;GLO;SSP1-PkBudg500-2030;db1891062e32e3ef010d13d2619c7ba3;market for boron carbide;boron carbide;kilogram;0.01910140842018046;5.718965572974478e-07;6.345307339693048e-08;3.6675177640342334e-05;0.7940679799047387;;;
f7246260eab45ab3c87506e982b1e3e8;GLO;SSP1-PkBudg500-2030;f7246260eab45ab3c87506e982b1e3e8;market for isophthalic acid based unsaturated polyester resin;isophthalic acid based unsaturated polyester resin;kilogram;0.00923160545112278;6.51129204537993e-08;1.2813345654362477e-08;6.219436298370483e-06;0.6677777477305517;;;
5109ea2e1795e6ddf2a8003765d40779;RoW;SSP1-PkBudg500-2030;5109ea2e1795e6ddf2a8003765d40779;market for straw;straw;kilogram;4.310987274727351e-05;3.525632267225156e-10;9.280422821324189e-10;1.2259114102591174e-07;0.001398182252809538;;;
5f8ef94f9fb062bf0ebeb46a255236a0;RoW;SSP1-PkBudg500-2030;5f8ef94f9fb062bf0ebeb46a255236a0;market for trichloromethane;trichloromethane;kilogram;0.0017778274748055413;5.6350482514732154e-08;1.038708485481158e-08;6.233935168072872e-06;0.18092119294567305;;;
2a3f8bc52f4ebd84542dbdd5fa5c9dab;GLO;SSP1-PkBudg500-2030;2a3f8bc52f4ebd84542dbdd5fa5c9dab;market for transformer, high voltage use;transformer, high voltage use;kilogram;0.022983344309076288;1.6587456993737065e-07;3.6947694480496733e-08;7.85323868070396e-05;0.5509800672060876;;;
806de3a20a6aad4f41b3df84b530bbb0;GLO;SSP1-PkBudg500-2030;806de3a20a6aad4f41b3df84b530bbb0;market for nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;kilogram;1.8846732657496161;0.061066951416289136;8.317894962424436e-06;0.01589129133686737;188.44118419873615;;;
e0ad78b195d3be413c9b5792339382b9;GLO;SSP1-PkBudg500-2030;e0ad78b195d3be413c9b5792339382b9;market for iron ore concentrate;iron ore concentrate;kilogram;0.00033216793081564415;1.6532339562880584e-09;6.066513902289522e-10;4.4832171017513543e-07;0.18957511830674767;;;
136787bd31d3c98cb88b3dd8e0966d4d;GLO;SSP1-PkBudg500-2030;136787bd31d3c98cb88b3dd8e0966d4d;market for nitrous oxide;nitrous oxide;kilogram;0.0022787032307001512;1.1711144485108305e-07;1.0507540164074174e-08;4.84566147539579e-06;0.21137295294088965;;;
314788525fb7ca3c3b5e00020416b469;GLO;SSP1-PkBudg500-2030;314788525fb7ca3c3b5e00020416b469;market for chemical, inorganic;chemical, inorganic;kilogram;0.0032084364964265074;4.2295779957292175e-08;7.390386049805318e-09;4.527818565896393e-06;0.3137658312190535;;;
29e4948a178c0f5fc5c87ecb0721f8d7;GLO;SSP1-PkBudg500-2030;29e4948a178c0f5fc5c87ecb0721f8d7;market for heating and sanitary equipment, heat and power co-generation unit, 160kW electrical;heating and sanitary equipment, heat and power co-generation unit, 160kW electrical;unit;6.015874329382145;0.00019315310616814448;2.1532965976729758e-05;0.012676404609911748;298.53677152755404;;;
3e94674bc41b5e4877d067971c70ab68;RoW;SSP1-PkBudg500-2030;3e94674bc41b5e4877d067971c70ab68;market for propylene;propylene;kilogram;0.008384752046529461;4.400331015520345e-11;5.424051298381947e-09;2.2037745364467518e-06;0.6103670010312425;;;
db0413d27e791eab59ab8577d188a8ef;GLO;SSP1-PkBudg500-2030;db0413d27e791eab59ab8577d188a8ef;market for printed wiring board, surface mounted, unspecified, Pb containing;printed wiring board, surface mounted, unspecified, Pb containing;kilogram;3.7847930064424427;1.4321194425714803e-05;1.1210135481898594e-06;0.0010961991970856015;10.850757254946505;;;
42f091fc69384858f0e0a102dcc74ec6;GLO;SSP1-PkBudg500-2030;42f091fc69384858f0e0a102dcc74ec6;market for glass fibre reinforced plastic, polyester resin, hand lay-up;glass fibre reinforced plastic, polyester resin, hand lay-up;kilogram;0.008960080951951731;8.013596242906853e-08;1.5290552739179687e-08;7.2429279122552756e-06;0.4323336823965991;;;
46e81e7bf63d5ad310015aa7c7d2172a;RoW;SSP1-PkBudg500-2030;46e81e7bf63d5ad310015aa7c7d2172a;market for 3-methylpyridine;3-methylpyridine;kilogram;0.010255720503264598;9.326143049461948e-08;1.920343382273952e-08;5.302088735661594e-05;0.7469775412449227;;;
eb9f313559ad6890fd5f6abab280fbac;GLO;SSP1-PkBudg500-2030;eb9f313559ad6890fd5f6abab280fbac;market for decabromodiphenyl ether;decabromodiphenyl ether;kilogram;0.01097557999640563;1.9862597828480453e-07;4.98969470620847e-08;2.4979997349217125e-05;1.2694411024849703;;;
9699e53f1f24d1cc891b2a30bde7a709;GLO;SSP1-PkBudg500-2030;9699e53f1f24d1cc891b2a30bde7a709;market for tissue paper;tissue paper;kilogram;0.0021164751310805722;7.695137887827538e-08;1.8145812752698103e-08;5.955606407103255e-06;0.13265621449468354;;;
1ec43c5320e3681d56bd863434ff21ab;GLO;SSP1-PkBudg500-2030;1ec43c5320e3681d56bd863434ff21ab;market for basalt;basalt;kilogram;6.298066088286805e-05;4.2977645655142663e-10;1.2925658956205288e-10;4.135634186057705e-08;0.1844936788741587;;;
fbab3177434d78b701a6182d3407868a;RoW;SSP1-PkBudg500-2030;fbab3177434d78b701a6182d3407868a;market for sawnwood, lath, hardwood, dried (u=20%), planed;sawnwood, lath, hardwood, dried (u=20%), planed;cubic meter;0.3828314760637902;2.966896339415084e-06;8.30915925968033e-06;0.000333256718643798;7.90651873287147;;;
4600d8c1a10800d4412297597d95811f;GLO;SSP1-PkBudg500-2030;4600d8c1a10800d4412297597d95811f;market for power adapter, for smartphone;power adapter, for smartphone;unit;0.04674474811380706;1.6333748055050185e-07;8.282965152173741e-09;5.653414268874918e-06;0.12241823313555128;;;
89da54eb733d475b6ff6e7b0b0ee4739;GLO;SSP1-PkBudg500-2030;89da54eb733d475b6ff6e7b0b0ee4739;market for brass removed by turning, average, conventional;brass removed by turning, average, conventional;kilogram;0.4612071258634872;2.9874166735387173e-07;1.6050642505675356e-07;0.0001656393398520687;0.6081437815146817;;;
c102fc3787901821592f216e5e915610;GLO;SSP1-PkBudg500-2030;c102fc3787901821592f216e5e915610;market for electronic component, passive, unspecified;electronic component, passive, unspecified;kilogram;0.645621438894451;2.636202479550519e-06;3.0611850420570705e-07;0.0003337149777934597;3.8012013708510866;;;
15fc04763e02430394f56d2f53b68e29;World;SSP1-PkBudg500-2030;15fc04763e02430394f56d2f53b68e29;market for steel, chromium steel 18/8;steel, chromium steel 18/8;kilogram;0.003361465233192458;1.490952434913546e-07;1.8221733351646876e-08;4.186876579573708e-05;0.30520674233713835;;;
033147584df1e5cf6f81512cf623dccd;GLO;SSP1-PkBudg500-2030;033147584df1e5cf6f81512cf623dccd;market for maize seed, at farm;maize seed, at farm;kilogram;0.0018760496851901144;2.1834879114969854e-08;2.2195248578813077e-08;2.9032354934191465e-06;0.06500037577351772;;;
ddc93077ae8be725315752f6dbbc160c;GLO;SSP1-PkBudg500-2030;ddc93077ae8be725315752f6dbbc160c;market for stone groundwood pulp;stone groundwood pulp;kilogram;0.000818261151272554;7.752924220554579e-08;1.2517006326642545e-08;1.4014663967531155e-06;0.029464619195170568;;;
7b1c78870de54bd3dd8e2c44e512eea2;RoW;SSP1-PkBudg500-2030;7b1c78870de54bd3dd8e2c44e512eea2;market for oxygen, liquid;oxygen, liquid;kilogram;0.00033275644982461286;5.6038662773156435e-08;1.366830261439219e-09;7.502473828674108e-07;0.01802589183832424;;True;
65e82b8e7ddbaac441ea4660a68633d3;RoW;SSP1-PkBudg500-2030;65e82b8e7ddbaac441ea4660a68633d3;market for acrylic binder, with water, in 54% solution state;acrylic binder, with water, in 54% solution state;kilogram;0.008088196274337298;4.14347629680411e-08;7.78619736481493e-09;4.176862640064423e-06;0.32770940507857893;;;
777e168e95abdec89525a88fec70d3f1;GLO;SSP1-PkBudg500-2030;777e168e95abdec89525a88fec70d3f1;market for refrigeration machine, R134a as refrigerant;refrigeration machine, R134a as refrigerant;unit;44.14661765484808;0.0001080146492429242;2.6152023106180658e-05;0.01986023186211584;214.64515340458382;;;
9127bd8139126b367eac7b51774c6663;RoW;SSP1-PkBudg500-2030;9127bd8139126b367eac7b51774c6663;market for bamboo culm;bamboo culm;kilogram;4.455867444910135e-05;3.632226259320453e-10;1.4934705172249826e-09;5.9101644045124953e-08;0.0024507907999387784;;;
473f34ef4701ff772d1433665472a930;GLO;SSP1-PkBudg500-2030;473f34ef4701ff772d1433665472a930;market for lentil;lentil;kilogram;0.001298653895295338;3.629104292096624e-09;5.5201195297911624e-08;8.465380669281244e-07;0.018069867543767052;;;
cf4970bff433cbcc523e1cd5d67bfef7;GLO;SSP1-PkBudg500-2030;cf4970bff433cbcc523e1cd5d67bfef7;market for zeolite, powder;zeolite, powder;kilogram;0.00031574209788841334;1.785113886966402e-09;2.4797273994197753e-08;1.8923067619827165e-05;0.444986599923029;;;
b511a228ce0f67d5c28c65abe352bf4b;GLO;SSP1-PkBudg500-2030;b511a228ce0f67d5c28c65abe352bf4b;market for fluorescent whitening agent, DAS1, triazinylaminostilben type;fluorescent whitening agent, DAS1, triazinylaminostilben type;kilogram;0.0006312546117440612;9.515985750760078e-09;6.390232763906822e-08;3.522590096947515e-05;1.2728001142248515;;;
dca984abc15fc56b0685f7e8c5afdd57;GLO;SSP1-PkBudg500-2030;dca984abc15fc56b0685f7e8c5afdd57;market for maize seed, Swiss integrated production, for sowing;maize seed, Swiss integrated production, for sowing;kilogram;0.0020678428897971273;2.566844241375284e-08;3.055613411240744e-08;3.2104538418840497e-06;0.07191273481367126;;;
3256cbf332d0c1acef6d7481c16a30c7;GLO;SSP1-PkBudg500-2030;3256cbf332d0c1acef6d7481c16a30c7;market for chromite ore concentrate;chromite ore concentrate;kilogram;0.00011903136226963499;1.6123289266712787e-09;4.4339205744470346e-10;1.8691939993375274e-07;0.011353596090788795;;;
835f309b284dc03fdd9dcd2166b2523a;GLO;SSP1-PkBudg500-2030;835f309b284dc03fdd9dcd2166b2523a;market for exhaust air roof hood, steel, DN 400;exhaust air roof hood, steel, DN 400;unit;0.3048815280320579;1.1646002868473758e-06;2.581915485387485e-07;0.00027871857806167883;5.930137269334494;;;
4623053f3e0de0c418e23d853af8730b;GLO;SSP1-PkBudg500-2030;4623053f3e0de0c418e23d853af8730b;market for trout feed, 42% protein;trout feed, 42% protein;kilogram;0.0013038623307791584;1.0228793338927583e-08;1.5344283140148727e-08;2.701715563787296e-06;0.05332383980081333;;;
652a734385505cb52ca9fa781e3de3ac;GLO;SSP1-PkBudg500-2030;652a734385505cb52ca9fa781e3de3ac;market for 1-methoxy-2-propanol;1-methoxy-2-propanol;kilogram;0.0072725341480351135;1.512242733010765e-07;1.0162003118624132e-08;5.428055357113326e-06;0.5424455722986766;;;
3f5a669733e791a495a35089ee54a49c;GLO;SSP1-PkBudg500-2030;3f5a669733e791a495a35089ee54a49c;market for potato seed, organic, at farm;potato seed, organic, at farm;kilogram;0.0007782227844936704;3.5889438863906735e-09;7.205034115345852e-09;1.1139265567326304e-06;0.021560991014408854;;;
7c2ab2b467c2f29009f89001cde359bd;GLO;SSP1-PkBudg500-2030;7c2ab2b467c2f29009f89001cde359bd;market for sodium tripolyphosphate;sodium tripolyphosphate;kilogram;0.022538951111793683;7.891203755620769e-08;3.8293984991260715e-08;2.761652779428271e-05;0.29425699853270093;;;
80921e923f62c4d857b7372a56b87254;GLO;SSP1-PkBudg500-2030;80921e923f62c4d857b7372a56b87254;market for fish oil, from anchovy;fish oil, from anchovy;kilogram;0.003328680602078659;9.61257351631135e-09;7.977978757738597e-09;4.197433045949342e-06;0.14392744939358135;;;
c5f4f6f732ea64b4b69918a520f6f026;GLO;SSP1-PkBudg500-2030;c5f4f6f732ea64b4b69918a520f6f026;market for styrene;styrene;kilogram;0.009832956534634391;1.5992074157551618e-08;1.267957463762051e-08;6.0045530401051845e-06;0.7105252263842404;;;
1a8baac9137e8e15307bc13e7cb7cc40;GLO;SSP1-PkBudg500-2030;1a8baac9137e8e15307bc13e7cb7cc40;market for benzimidazole-compound;benzimidazole-compound;kilogram;0.012418487100865794;2.2210940947035284e-07;9.195736459078498e-08;7.08273580113813e-05;0.8093909259945575;;;
fd558441fc3d04fe59887ab30ce51119;GLO;SSP1-PkBudg500-2030;fd558441fc3d04fe59887ab30ce51119;market for graphite;graphite;kilogram;0.0001620212734091743;2.1094919808670537e-09;2.9681878290188355e-10;1.524582325812016e-07;0.05181112729372337;;;
3fc618807f3e304db5bd7fcdda56e812;GLO;SSP1-PkBudg500-2030;3fc618807f3e304db5bd7fcdda56e812;market for iron(III) chloride, without water, in 40% solution state;iron (III) chloride, without water, in 40% solution state;kilogram;0.0008810136067610851;3.4264633301187256e-08;2.1132578602192324e-09;1.557746776448806e-06;0.0405844494885655;;;
5335ca05edd8d58c2e669f097830465f;RoW;SSP1-PkBudg500-2030;5335ca05edd8d58c2e669f097830465f;market for ethylene glycol monoethyl ether;ethylene glycol monoethyl ether;kilogram;0.006906078159945074;3.636904757201349e-08;9.261948182163487e-09;4.334727944654833e-06;0.4935454314814104;;;
21852c4e242046354e887a60ad34d612;GLO;SSP1-PkBudg500-2030;21852c4e242046354e887a60ad34d612;market for cottonseed oil, refined;cottonseed oil, refined;kilogram;0.004682299920028703;6.25092935876221e-08;7.306862606122702e-08;1.4491867820726087e-05;0.14152261434388935;;;
bed662c65b77a2f151383ef73800c74b;GLO;SSP1-PkBudg500-2030;bed662c65b77a2f151383ef73800c74b;market for nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;kilogram;2.0191216750067014;0.0655508393927419;8.908161404739678e-06;0.017011626294639773;201.8197615670801;;;
270b3f266134eac413863b268fb64248;GLO;SSP1-PkBudg500-2030;270b3f266134eac413863b268fb64248;market for mini CHP plant, components for heat only;mini CHP plant, components for heat only;unit;8.492533942518584;0.00014560028806601125;2.732722524409825e-05;0.023298186809010763;517.1545467451131;;;
04583a14a8acc2843e9b6e5a90bf3ba0;GLO;SSP1-PkBudg500-2030;04583a14a8acc2843e9b6e5a90bf3ba0;market for liquid packaging board container;liquid packaging board container;kilogram;0.0036051510400299824;2.1405454380406237e-08;2.0113300499442763e-08;4.747055620297265e-06;0.2410304874020193;;;
cf67afad8b0a055ef36b0f0e2a41eb09;RoW;SSP1-PkBudg500-2030;cf67afad8b0a055ef36b0f0e2a41eb09;market for 2-butanol;2-butanol;kilogram;0.00981426110809722;2.050625073378609e-08;1.8087475433597808e-08;8.112776043710241e-06;0.7643643690073914;;;
59e660ef59f437155e2f3c4a39f1463c;GLO;SSP1-PkBudg500-2030;59e660ef59f437155e2f3c4a39f1463c;market for room-connecting overflow element, steel, approx. 40 m3/h;room-connecting overflow element, steel, approx. 40 m3/h;unit;0.02200625008897843;1.432959967648889e-07;2.783298153516362e-08;2.4081926292477395e-05;0.5343279697958269;;;
843d0949e9fdb184861a788655f8ca0e;GLO;SSP1-PkBudg500-2030;843d0949e9fdb184861a788655f8ca0e;market for coal tar;coal tar;kilogram;0.00035453525899200135;5.7870705546463224e-09;4.723109440812639e-09;3.6954472427963904e-06;0.07171386747430324;;;
